Application_number,claim,claim_yn,prior_art_number,llm_ans
1020197025922,"제 8 항 또는 제 9 항에 있어서,상기 RFID 판독 장치는, 상기 상단 트레이와 상기 하단 트레이가 겹쳐진 상태에서, 상기 상단 트레이에 놓여진 유기용 대용 화폐의 RF 태그를 판독하지 않는 구성으로 한, 관리 시스템.",0,1020247023644 ,"청구항 10 발명에서 부가 한정한 상단 트레이와 하단 트레이의 사이에서 유기용 대용
화폐가 이동된 경우에 제 1 판독 장치로 판독된 가치와 제 2 판독 장치로 판독된 가치에
기초하여, 상단 트레이에 있어서 증감한 가치와 하단 트레이에 있어서 증감한 가치가
대응하는지 여부를 판단하는 부정 검지 장치를 추가로 구비한 것이 특징인 것은 인용발명
1에서 유기용 대용 화폐는 측면으로 적층 방향 줄무늬를 형성해 종류마다 착색층이 색을
바꾸는(적색, 녹색, 황색이나 청색 등)것으로 종류를 특정하고 카메라 장치로 촬상하여 측정
장치가 분석 계측하여 종류와 매수를 판정하며, 유기용 대용 화폐 내부에는 RFID를 두어
유기용 대용 화폐 트레이에 RFID 리더를 설치하여 수용되어 있는 유기용 대용 화폐의
총액을 검출할 수 있고, 총액은 미리 항상 파악되어 있을 수 있으며, 카메라 장치로 유기용
화폐 트레이를 촬영하여 화상 분석 장치로 분석하여 수용된 유기용 대용 화폐의 총액을
검지하며, 유기용 대용 화폐의 총액은 RFID등 수단으로 항상 파악되어 있어도 증감액수가
올바른가 아닌가는 관리장치가 화상분석장치를 통해 영상을 분석함으로써 판정하는 하고, 관리 제어장치는 유기 테이블 유기용 대용 화폐 트레이 및 보관고에 있어 장소를 관련지어
데이터베이스에 기록하고, 데이터베이스를 이용하여 부정한 유기용 대용 화폐 사용 인물을
특정하는 구성(단락번호 0066-0068, 0070-0073, 0092-0097, 0115-0132, 0129-0132,
도면 14A 참조)으로부터 유기용 대용 화폐 트레이를 촬영하여 종류와 매수를 알 수 있으며
총액을 알 수 있으므로 상단 트레이의 금액과 총액의 차로 통상의 기술자에게 자명한
것이며, 또한, 인용발명 2에서 스마트 테이블은 내부에 배치되는 RFID 칩 트레이를 포함하며
일 실시예에서 2개의 층들 또는 트레이들(예로 동일 하우징 내의 상부 트레이 및 하부
트레이)을 포함하고, 각각의 트레이는 그 자신의 안테나와 연관(예로 그 영역 내에
배치)되며 하나의 안테나는 상부 트레이 아래에 배치되고 다른 안테나는 하부 트레이
아래에 배치되어 각각 칩들을 판독하는 기능(단락번호 0042-0054, 도면 2 참조)으로부터
하단 트레이에 존재하는 칩만 인식할 수 있는 점으로부터 통상의 기술자가 쉽게 도출할 수
있습니다. 따라서, 청구항 10 발명은 인용발명 1 내지 3의 결합에 의해 통상의 기술자가 쉽게 발명할
수 있습니다."
1020197025922,"제 8 항 내지 제 10 항 중 어느 한 항에 있어서,복수의 상기 유기용 대용 화폐의 각각에 있어서의 상기 사이드 코드와 상기 RFID 를 관련짓는 데이터베이스를 추가로 구비한, 관리 시스템.",0,1020247023644 ,"출원발명은 하단 트레이에 놓여진 유기용 대용
구성
요소 청구항 11 발명 인용발명 1 비 고

이루어지는 이중 트레이

내장하는 구조를 가지는 유기용
대용 화폐와 상단 유기용 대용 화폐
트레이와 하단 유기용 대용 화폐
트레이(단락번호 0028, 0067,
0092, 0109, 0115-122,
0130-0132, 0137-0140, 0160
참조)

구성2
하단 트레이에 수용된 유기용 대용
화폐의 RF 태그로부터 가치를
판독하는 제 1 판독 수단

유기용 대용 화폐 트레이에
RFID리더를 설치하여 유기용 대용
화폐 총액을 검출 하는
구성(단락번호 0070, 0092,
0126-0127, 0181-0184,
0187-0188 참조)

일부
차이

구성3
상단 트레이에 수용된 유기용 대용
화폐의 가치를 판독하는 제 1 판독
장치와는 별도의 제 2 판독 수단

유기용 대용 화폐 트레이에 횡방향
적층된 유기용 대용 화폐의 착색층
또는 백색층 수와 색을 측정
장치(화상 분석 장치에 따라 얻어진
정보 사용가능)가 분석 계측하여
종류와 매수가 판정 가능하며, 카메라 장치에 의해 상단 유기용
대용 화폐 트레이를 촬상하는
구성(단락번호 0067-0068,
0072-0073, 0092, 0129-0132,
도면 14A 참조)

실질적
동일

구성4
상단 트레이에 수용된 유기용 대용
화폐에 대해 제 2 판독 수단에 의한
판독 결과를 기록함과 함께 하단
트레이에 수용된 유기용 대용
화폐에 대해 제 1 판독 수단에 의한
판독 결과를 기록하는 기록 수단

카메라 장치의 촬상 결과를 이용해
유기 대용 화폐 트레이상 종류와
매수를 특정해 기억하는 관리
제어장치(청구항 27-36 참조)

일부
차이

말미 유기용 대용 화폐 트레이 시스템

유기용 대용 화폐 트레이를
포함하는 테이블 게임 관리
시스템(단락번호 0160-0176,
청구항 27-40 참조)

실질적
동일

10-2019-7025922

19/21

화폐의 RF 태그를 판독함으로써 가치를 판독 한다는 점이 인용발명 1에서는 유기용 화폐
트레이에서 총액을 검출 한다는 점에서 일부 차이가 있지만, 이는 인용발명 1에서 유기용 대용 화폐 트레이는 상하 2단이 상단 유기용 대용 화폐
트레이와 하단 유기용 대용 화폐 트레이로 구성되고, 상-하단 유기용 대용 화폐 트레이는
힌지로 연결되어, 개폐가 되는 구성(단락번호 0130-0132, 0159-0161, 도면 14B 참조)되어
상단과 하단이 서로 엇갈려 열리는 구조로서 RFID 리더가 하단의 트레이에 설치되면 상단의
트레이는 위치가 어긋나 있어 상단에 존재하는 유기용 대용 화폐를 인식하지 못하게 될 수
있으며, 인용발명 2에서 스마트 테이블은 내부에 배치되는 RFID 칩 트레이를 포함하며 일
실시예에서 2개의 층들 또는 트레이들(예로 동일 하우징 내의 상부 트레이 및 하부
트레이)을 포함하고, 각각의 트레이는 그 자신의 안테나와 연관(예로 그 영역 내에
배치)되며 하나의 안테나는 상부 트레이 아래에 배치되고 다른 안테나는 하부 트레이
아래에 배치되어 각각 칩들을 판독하는 기능(단락번호 0042-0054, 도면 2 참조)을 할 수
있는 기술적 특징과 인용발명 3에서 카지노 내 칩의 식별번호 및 칩의 값을 포함하고
있으며 각각의 게이밍 칩은 그 자신의 식별번호를 가져 고유하고 게임 칩 배치 영역에서
태그를 스캔하고 얻어진 정보를 수신, 처리 및 저장할 수 있게 하는 공지된 모든 기능을
제공하는 전자시스템을 포함하는 구성(명세서 4 컬럼 5 라인 내지 6 컬럼 20 라인, 도면
1-5 참조)으로부터 통상의 기술자가 통상의 지식범위 내에서 적절히 선택 가능한 단순
설계변경에 해당하여 통상의 기술자가 쉽게 도출할 수 있습니다. 구성 4의 일부 차이점에 대해 살펴보면, 출원발명은 제 1 판독 수단으로 판독된 식별
정보를 기록한다는 점이 인용발명 1에서는 유기 대용 화폐 트레이상 종류와 매수를 특정해
기억하는 관리 제어장치라는 점에서 일부 차이가 있지만, 이는 인용발명 1에서 유기용 대용 화폐를 검사하는 검사 장치에서 페이스코드를 읽는
독해장치와 측면 사이드 ID를 읽어내는 ID 독해장치와 유기용 대용 화폐의 RFID 정보를
읽는 독해 장치와 제어장치를 구비해 각 독해장치에서 취득한 정보를 검사하며
데이터베이스를 이용해 독해 결과를 비교해 검사할 수 있으며, 유기용 대용 화폐 트레이 및
보관고에 유기용 대용 화폐의 변화가 있을때와 변화가 없을 때나 혹은 장소를 ID와
관련지어 데이터베이스상에 기록하여 검색에 이용하는 점(단락번호 0145-0183
참조)으로부터 카메라로부터 유기용 대용 화폐의 종류와 매수를 알 수 있고, 데이터베이스를 이용하고 있으며, 데이터베이스에는 장소와 ID 등 정보가 기록되어 있다는
점에서 통상의 기술자가 통상의 지식범위 내에서 적절히 선택 가능한 단순 설계변경에
해당하여 통상의 기술자가 쉽게 도출할 수 있습니다. 따라서, 청구항 11 발명은 인용발명 1 내지 3의 결합에 의해 통상의 기술자가 쉽게 발명할
수 있습니다."
1020197025922,"제 8 항 내지 제 11 항 중 어느 한 항에 있어서,상기 사이드 코드가, 가시광으로는 보이지 않는 잉크에 의해 인쇄되어 있는, 관리 시스템.",0,1020247023644 ,"청구항 12 발명에서 부가 한정한 상단 트레이는 플레이어로부터 회수한 유기용 대용 화폐를
일시적으로 보관하는 제 1 수용부와 청산 시에 지불되는 유기용 대용 화폐를 수용하는 제 2

10-2019-7025922

20/21

첨부1 국제공개공보 WO2017/022767(2017.02.09.) 1부. 첨부2 국제공개공보 WO2017/023826(2017.02.09.) 1부. 첨부3 미국 특허공보 US5735742(1998.04.07.) 1부. 끝.
수용부를 구비하고, 상단 트레이에 수용된 유기용 대용 화폐를 촬상하여 화상을 생성하는
촬상 장치와 제 1 수용부에 수용된 유기용 대용 화폐의 화상을 해석하여 제 1 수용부에
수용된 유기용 대용 화폐의 매수를 파악하는 화상 해석 장치를 추가로 구비한 것이 특징인
것은 인용발명 1에서 유기용 대용 화폐 트레이는 플레이어6L이 베팅하고 진 유기대용 화폐
120L을 회수 해 한때 보관하는 회수용 유기용 대용 화폐 트레이 171과 상환하는 유기용
대용 화폐 120 W를 보관하는 상환용 유기용 대용 화폐 트레이 172가 설치되고, 화상 분석
장치 및 제어장치는 게임에서 진 플레이어6L이 베팅한 유기용 대용 화폐 120L 위치, 종류
및 매수를 파악해 그 게임에서 유기용 대용 화폐 120L의 증액분을 계산하고, 회수한 후의
유기용 대용 화폐 트레이 171에서 유기용 대용 화폐 120이 총액을 파악하여 차이가 있는지
판정하는 구성(도면 단락번호 0129-0130, 13A-13B 참조)으로부터 통상의 기술자가 쉽게
도출할 수 있습니다. 따라서, 청구항 12 발명은 인용발명 1 내지 3의 결합에 의해 통상의 기술자가 쉽게 발명할
수 있습니다."
1020200014450,"제1항에 있어서,상기 접속제어모듈은 새로 접속하는 사용자 단말기로부터 상기 게임 식별자를 제공받고, 상기 게임 식별자에 해당하는 게임관리모듈이 동작 중인지 판단하는 단계; 및상기 게임 식별자에 해당하는 게임관리모듈이 상기 대기 중에 제거된 게임관리모듈이면, 상기 접속제어모듈은 상기 게임 식별자에 해당하는 게임관리모듈의 프로세스 번호를 조회하여 다시 개설하는 단계를 더 포함하는 것을 특징으로 하는 서버장치의 온라인 게임 서비스 방법.",0,1020160127034 ,"청구항 2 발명에서 부가 한정한 접속제어모듈은 새로 접속하는 사용자 단말기로부터 게임
식별자를 제공받고, 게임 식별자에 해당하는 게임관리모듈이 동작 중인지 판단하는 것 및
게임 식별자에 해당하는 게임관리모듈이 대기 중에 제거된 게임관리모듈이면, 접속제어모듈은 게임 식별자에 해당하는 게임관리모듈의 프로세스 번호를 조회하여 다시
개설하는 것의 구성은 인용발명 1의 딥슬립 모드의 가상 인스턴스를 이용하는 클라우드
서비스에 관한 요청을 수신하면, 가상 인스턴스의 모드를 활성 모드로 변경하는
구성(단락번호 0125, 0136 참조) 및 인용발명 2의 네트워크 상태에 따랄 게임 데이터 저장
시스템에서 게임의 식별정보, 단말의 식별정보 및 사용자의 식별정보를 게임데이터와 함께
전송하는 구성(청구항 5 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있습니다."
1020200017453,"유저의 숙련도에 기초한 튜토리얼을 제공하는 장치에 있어서,유저에게 제공되는 게임이 속하는 게임장르에 대한 유저의 숙련도에 기초하여 상기 게임에서 제공되는 튜토리얼 중 상기 유저에게 제공할 튜토리얼을 결정하고, 결정된 튜토리얼을 상기 유저에게 제공하는 제어부; 및 상기 게임의 튜토리얼을 저장하는 메모리를 포함하는 튜토리얼제공장치.",0,101990100|1020040037493,"청구항 1 발명은 게임에서 제공되는 튜토리얼 중
유저에게 제공할 튜토리얼을 결정하는 반면, 인용발명 1은 게임에서 제공되는 튜토리얼
콘테츠 제공 방식들 중 유저에게 제공할 튜토리얼 콘텐츠 제공 방식을 결정하는 점에서
서로 다소 차이가 있어 보이나,
구성
요소 청구항 1 발명 인용발명 1 비 고
전제부
유저의 숙련도에 기초한 튜토리얼을
제공하는 장치에 있어서

튜토리얼 콘텐츠를 제공하는 서버
(요약, 단락번호 0037 참조)

실질적
동일

구성 1
유저에게 제공되는 게임이 속하는
게임장르에 대한 유저의 숙련도에
기초하여 게임에서 제공되는 튜토리
얼 중 유저에게 제공할 튜토리얼을
결정하고, 결정된 튜토리얼을 유저
에게 제공하는 제어부

히스토리 데이터에 기초하여 사용자
가 현재 게임 프로그램을 플레이한
적이 있는 지 여부를 확인하고, 히스
토리 데이터에 기초하여 사용자가 플
레이한 게임 프로그램들 중 현재 게
임 프로그램의 장르와 동일한 장르의
게임 프로그램의 개수를 확인하고, 확인 결과에 기초하여 튜토리얼 콘텐
츠 제공 방식을 결정하는 구성(단락
번호 0003-0008, 0044-0046 참조)
일부
차이

구성 2 게임의 튜토리얼을 저장하는 메모리
를 포함하는

튜토리얼 콘텐츠를 제공하는 구성
(요약, 단락번호 0037 참조)

실질적
동일

10-2020-0017453

3/6

인용발명 1은 복수의 튜토이얼 제공 방식 중 하나를 결정하여 사용자에게 제공하는 것을
제시하고 있고, 인용발명 1과 기술 분야가 동일한 인용발명 2에는 게임 도움 정보를 제공하는 게임 튜터
시스템에서 플레이어 캐릭터에 대한 게이머의 조작 숙련도를 판단하고, 숙련도 판단 결과에
따라 이에 대응하는 튜토리얼 메시지를 제공하는 구성, 플레이어 캐릭터가 게임 진행 중
계곡 지형에서 점프를 못하고 추락을 수 회 반복하는 경우, 이벤트 신호 발생 수단은
플레이어 캐릭터의 게이머가 동작 제어 중에서 점프에 대한 숙련이 미숙하다고 인지할 수
있고, 이에 따라, 이벤트 신호 발생 수단은 게임 환경을 플레이어 캐릭터의 게임 진행
불가로 판단하고, 메시지 정보 데이터베이스를 참조하여 이동 튜토리얼 게임 모드 전환에
관한 메시지 데이터의 제공을 위한 '이동 교육'의 이벤트 신호가 발생되도록 하는
것(단락번호 0029, 0030, 0039 참조)을 개시하고 있고, 이는 게임 유저의 숙련도를
판단하고 판단 결과에 따라 유저에게 제공할 튜토리얼를 결정하고, 결정된 튜토리얼을
제공하는 것에 해당하므로 이 발명이 속하는 기술 분야에서 통상의 지식을 가진 자(이하
‘통상의 기술자’라 함)가 이에 착안하여도 쉽게 도출할 수 있습니다. 그리고 인용발명 1에 인용발명 2의 상기 구성을 결합하는 것은 통상의 기술자에게 특별한
기술적 어려움을 요하지 않으며 상기 결합으로 인해 발생할 수 있는 효과 또한 예측
가능합니다. 따라서 청구항 1 발명은 인용발명 1, 2의 결합에 의해 통상의 기술자가 쉽게 발명할 수
있습니다."
1020200017453,"제 1 항에 있어서,상기 제어부는,상기 게임장르와 관련된 테스트를 상기 유저에게 제공하고, 제공된 테스트에 대한 상기 유저의 입력에 기초하여 상기 게임장르에 대한 상기 유저의 숙련도를 결정하는, 튜토리얼제공장치.",0,101990100|1020040037493|1020120041266,"청구항 2 발명에서 부가 한정한 게임장르와 관련된 테스트를 유저에게 제공하고, 제공된
테스트에 대한 유저의 입력에 기초하여 게임장르에 대한 유저의 숙련도를 결정하는 것의
구성은 인용발명 1과 기술 분야가 동일한 인용발명 3의 튜토리얼 게임을 제공하는
시스템에서 사용자 단말에게 사용자의 게임을 위한 실력을 측정하기 위한 튜토리얼 게임을
제공하고, 미리 정해진 횟수만큼만 사용자에게 동일 난이도의 튜토리얼 게임을 제공하는
경우에, 사용자가 미리 정해진 횟수 동안에 튜토리얼 게임을 완료하지 못한 경우, 해당
난이도에 따른 레벨을 사용자 단말에게 부여하는 구성(단락번호 0039-0043 참조)으로부터
통상의 기술자가 쉽게 도출할 수 있습니다. 그리고 인용발명 1 및 2에 인용발명 3의 상기 구성을 결합하는 것은 통상의 기술자에게
특별한 기술적 어려움을 요하지 않으며 상기 결합으로 인해 발생할 수 있는 효과 또한 예측
가능합니다."
1020200017453,"제 1 항에 있어서,상기 제어부는,상기 게임장르에 속하는 타 게임 중 상기 유저의 플레이이력이 존재하는 타 게임에서의 상기 플레이이력을 기초로 상기 게임장르에 대한 상기 유저의 숙련도를 결정하는, 튜토리얼제공장치.",0,101990100|1020040037493,"청구항 5 발명에서 부가 한정한 게임장르에 속하는 타 게임 중 유저의 플레이이력이
존재하는 타 게임에서의 플레이이력을 기초로 게임장르에 대한 유저의 숙련도를 결정하
것의 구성은 인용발명 1의 히스토리 데이터에 기초하여 사용자가 플레이한 게임 프로그램들
중 현재 게임 프로그램의 장르와 동일한 장르의 게임 프로그램의 개수를 확인하고, 확인
결과에 기초하여 튜토리얼 콘텐츠 제공 방식을 결정하는 구성, 사용자가 현재 게임
프로그램과 동일한 장르의 게임 프로그램을 3개 이상 플레이한 경우 코어 유저로, 1개 또는
2개 플레이한 경우 초급 유저로, 플레이하지 않은 경우 신규 유저로 분류하는
구성(단락번호 0044-0046, 0058 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있습니다. 따라서 청구항 5 발명은 인용발명 1, 2의 결합에 의해 통상의 기술자가 쉽게 발명할 수
있습니다."
1020200017453,"제 1 항에 있어서,상기 제어부는,상기 게임을 플레이하는 기존 유저에 대한 데이터, 상기 게임에서 사용되는 용어 및 상기 게임에서 제공되는 이벤트 중 적어도 하나에 기초하여 상기 게임의 게임장르를 결정하는, 튜토리얼제공장치.",0,101990100|1020040037493|1020050060390,"청구항 6 발명에서 부가 한정한 게임을 플레이하는 기존 유저에 대한 데이터, 게임에서
사용되는 용어 및 게임에서 제공되는 이벤트 중 적어도 하나에 기초하여 게임의 게임장르를
결정하는것의 구성은 인용발명 1과 기술 분야가 동일한 인용발명 4의 입력되는 게임의
타이틀을 분석하여 장르를 파악하거나, 사용자가 게임 채널 선택시 수신되는 방송 정보를
분석하여 장르 정보에 따라 해당 장르를 파악하는 구성(청구항 3 참조)으로부터 통상의
기술자가 쉽게 도출할 수 있습니다. 그리고 인용발명 1 및 2에 인용발명 4의 상기 구성을 결합하는 것은 통상의 기술자에게
특별한 기술적 어려움을 요하지 않으며 상기 결합으로 인해 발생할 수 있는 효과 또한 예측
가능합니다. 따라서 청구항 6 발명은 인용발명 1, 2, 4의 결합에 의해 통상의 기술자가 쉽게 발명할 수있습니다."
1020220112964,"보유 머니에 따라서 플레이 가능한 채널이 결정되는 온라인 게임에서 하기 기능을 구현하는 프로그램이 기록되고 컴퓨터로 읽을 수 있는 기 록 매체에 있어서
이벤트 개시 후 각 채널 별로 유저
들을 그룹화하여 그룹을 생성하는 
유저 그룹화 기능
플레이 완료시 승패에 관계없이 유
저에게 이벤트 재화를 지급하는 이
벤트 재화 관리 기능
각 유저의 이벤트 재화를 누적하고 
누적 이벤트 재화의 크기를 토대로 
그룹 별로 유저들의 순위를 매기는 
랭킹 결정 기능
이벤트 종료 후 그룹 내 순위에 따
라서 그룹 내 유저들 중 선별된 하
나 이상의 유저에게 리워드를 지급
하는 리워드 제공 기능",1,1020080039867,"전제부 및 구성 2의 일부 차이점에 대해 살펴보면, 청구항 1 발명의 보유 머니에 따라 플레이 가능한 채널이 결정되는 점(차이점 1) 및 승패에 관계없이 이벤트 재화를 지급하는 점(차이점 2)이 인용발명 1(1020080037166)에 명시적으로 기재되어 있지 않아 차이가 있으나, 차이점 1은 인용발명 1에 각각의 채널에 대하여 단위머니를 서로 다른 금액으로 설정하는 것(단락번호 0010 및 도면 6 참조)을 제시하고 있습니다."
1020220112964,"제 1 항에 있어서,상기 유저 그룹화 기능은, 상기 이벤트 개시 후 첫 플레이를 완료한 유저들을 채널 별로 선착순으로 모집하고 상기 모집된 순서대로 정해진 그룹 인원수(N)만큼의 유저를 그룹화하여 상기 복수의 그룹을 생성하는 것을 포함하는 기록 매체.",0,1020080039867,"부가 한정한 이벤트 개시 후 첫 플레이를 완료한 유저들을 채널 별로 선착순으로 모집하고 모집 순서대로 정해진 그룹 인원수만큼의 유저를 그룹화하여 그룹을 생성하는 것 및 모집이 유저들이 첫 플레이를 진행했던 채널 또는 유저들이 소속되어 있던 메인 채널을 대상으로 진행되는 것의 구성은 인용발명 1(1020080039867)의 참가자들을 대상으로 소정 인원 이내로 복수이 그룹을 형성하고, 참자자 배정은 동일한 채널을 선택한 참가자들을 대상으로 랜덤하게 그룹을 형성하는 것(단락번호 0085 참조) 및 선착순 모집의 주지관용 기술로부터 통상의 기술자가 쉽게 도출할 수 있습니다."
1020220112964,"제8항에 있어서,상기 그룹을 생성하는 단계에서, 상기 각 채널 별로 시계열적으로 복수의 그룹들을 생성하는 것을 특징으로 하는 온라인 게임의 이벤트 제공 방법.",0,1020080039867,"부가 한정한 각 채널 별로 시계열적으로 복수의 그룹들을 생성하는 것의 구성은 인용발명 1의 참가자들을 대상으로 소정 인원 이내로 복수이 그룹을 형성하고, 참자자 배정은 동일한 채널을 선택한 참가자들을 대상으로 랜덤하게 그룹을 형성하는 것(단락번호 0085 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있습니다."
1020220112964,"복수의 채널을 포함하고 보유 머니에 따라서 플레이 가능한 채널의 등급이 구분되어 있는 온라인 게임의 이벤트 제공 장치에 있어서,이벤트 개시 후 상기 각 채널에 참여한 유저들을 상기 채널별로 그룹화하여 복수의 그룹을 생성하는 유저 그룹화부; 상기 각 유저의 게임 플레이 완료시 승패에 관계없이 유저에게 이벤트 재화를 지급하되, 상기 플레이 완료시 유저차 참여한 채널의 등급에 따라서  상기 이벤트 재화의 수량을 차등적으로 지급하는 이벤트 재화 관리부;상기 각 유저의 이벤트 재화를 누적하고 상기 누적된 이벤트 재화의 수량을 토대로 그룹 별로 유저들의 순위를 결정하는 랭킹 산출부; 및상기 이벤트 종료 후 상기 각 그룹 내 순위에 따라서 상기 각 그룹 내 유저들 중 선별된 하나 이상의 유저에게 리워드를 지급하는 리워드 제공부;를 포함하는 온라인 게임의 이벤트 제공 장치.",0,1020080039867,청구항 1 발명과 기술적인 구성은 실질적으로 동일하고 카테고리만 상이한 발명으로 청구항 1 발명과 동일한 취지의 거절이유가 적용됩니다.
1020220124050,"아이템의 거래가 가능하도록 거래 서 비스를 제공하는 거래소를 실행하는 단계
사용자의 관심 아이템을 관리할 수 
있도록 사용자의 입력을 받을 수 있
는 찜목록 인터페이스를 제공하는 단
계
사용자의 관심 아이템을 관리할 수 
있도록 사용자의 입력을 받을 수 있
는 찜목록 인터페이스를 제공하는 단
계",1,1020110056675,"온라인 게임에 등록된 사용자의 정보 중 사용자들 사이에 서 아이템을 거래할 수 있는 서비스인 아이템 거래 서비스를 제공하는 구성[청구항 1]과, 동일기술 분야인 D3(1020090113098)에서 게임서버가 동시 접속한 다수의 게임 클라이언트로 게임 내 아이템 위탁판매소가 제공되는 MMORPG 온라인 게임 서비스를 제공하는 구성[청구항 1]이 개시된 점에서, 
통상의 기술자가 기술적 적용환경에 따라 부가하여 구성할 수 있는 정도이며 그 구성함에 기술적 곤란성도 없습니다. 이에, 청구항 1 발명은 통상의 기술자가 D3의 결합을 통해 단순한 설계변경으로 구성할 수 있는 것입니다."
1020220124050,"제2항, 제4항, 제5항 및 제7항 중 어느 한 항에 기재된 방법을 수행하는 프로그램이 기록된 컴퓨터 판독 가능한 기록 매체.",0,1020110056675,"청구항 1 발명을 『컴퓨터 판독가능한 기록매체』로 하여 발명의 카 테고리만 달리하여 청구한 점에서, 상기 거절이유 청구항 1의 취지가 그대로 적용됩니다."
1020220146595,"프레임에 전후방으로 두 개의 좌우 레일을 설치하고 좌우 레일에는 휠체 어 바퀴가 놓이며, 무한궤도로 움직 이는 트레드밀 위에 휠체어를 설치하 여 척수장애인들이 사용하는 휠체어 전용 트레드밀 시스템
좌우레일은 각각 두 개의 전후 롤러
로 구성되며 좌우측 바퀴는 각각 두 
개의 전후 롤러 사이에 위치 
트레드밀은 다수개의 휠체어가 함께 
설치되어 협동으로 움직일 수 있는 
구조",1,1020180137303|1020040024843,"청구항 1의 구성 3은 출원발명과 기술분야가 동일한 인용발명 2(1020040024843)에서 복수개의 트랙을 구비 한 트레드밀에 다수의 사용자가 동시에 트레드밀을 사용할 수 있는 구조와 동일하며, 이를 통 상의 기술자가 인용발명 1(1020180137303)의 휠체어용 트레드밀에 단순 적용하는데 별다른 어려움이 없습니 다. 따라서 청구항 1은 통상의 기술자가 인용발명 1 및 2(1020040024843)에 의하여 쉽게 발명할 수 있습니다."
1020220157201,"사용자 단말로부터 수신된 사용자 운동 종목 및 사용자 운동 정보를 기초로 복 수의 운동요소들 각각에 대한 운동량값 을 포함하는 개인 운동량을 결정하는 개 인 운동량 결정부;
가상 피트니스 공간 상에서 피트니스 오
브젝트에 의해 수행되는 가상 피트니스
에서 상기 피트니스 오브젝트의 운동량
을 상기 결정된 개인 운동량을 기초로 
산출하는 오브젝트 운동량 산출부; 및
상기 피트니스 오브젝트의 운동량을 기
초로 상기 가상 피트니스의 진행을 제어
하는 가상 피트니스 제어부를 포함하는 
피트니스 서비스 플랫폼.",1,1020200122598,"상기 구성대비표를 살펴보면, 구성 1에 대하여, 인용발명 1(1020200122598)에는 개인 운동량을 결정함에 있어, 사용자 단말로부터 수신된 사용자 운동 종목 및 사용자 운동 정보를 기초로 하는 구 성 이 명시적으로 기재되어 있지 않아 양발명 사이에 일부 차이가 있습니다. 그러나, 차이점에 대해, 인용발명 1에는 ‘코디네이트된 운동 및 운동안내용 게임시스템으로 서, 게임시스템은, 한 명 또는 다수의 사용자의 운동량을 측정할 수 있는 장치가 부착된 하 나 또는 다수의 운동기구, 또는 통상적 운동기구와 사용자 각각의 신체 또는 통상적 운동 기구에 부착되어 사용자 각각의 운동량과 동작을 감지하는 하나 또는 다수의 센서를 포함 하는 구성’(문단 [0016] 참조)이 개시되어 있으며, 사용자 외 다른 사용자의 운동량을 측정한다는 점에서, 통상의 기술자라면 사용자의 운동량값을 다른 사용자들의 운동 관련 정보 를 기초로 정하는 구성에 쉽게 이를 수 있습니다.
따라서 청구항 1 발명은 통상의 기술자가 인용발명 1로부터 쉽게 발명할 수 있습니다."
1020220157201,"제1항에 있어서,운동 종목 별 운동변수에 따른 복수의 운동량 테이블들을 저장하는 데이터베이스를 더 포함하고,상기 개인 운동량 결정부는 상기 데이터베이스에서 상기 사용자 운동 종목 및 상기 사용자 운동 정보와 매칭되는 운동량 테이블을 검색하며, 상기 검색된 운동량 테이블의 값을 개인 운동량으로 결정하는 것을 특징으로 하는 피트니스 서비스 플랫폼.",0,1020100139546,"운동 경로의 지형적 특성을 고려 한 운동량 측정 장치 및 이를 이용한 시스템에 관한 인용발명 3(1020100139546) 에는 ‘운동 경로의 구간별 이동 속도를 추론하고, 추론된 구간별 이동 속도를 기설정된 운동량 테이블과 비교하여 사 용자의 운동량을 결정하는 구성’(문단 [0012] 참조)이 개시되어 있으며, 통상의 기술자라면 상기 구성을 인용발명 1의 ‘사용자의 운동량을 결정하는 구성’에 적용함에 있어 각별한 곤 란성이 없습니다."
1020220157201,"제3항에 있어서, 상기 개인 운동량 결정부는,상기 사용자 단말로부터 실시간 또는 주기적으로 상기 사용자 운동 정보를 수신하고, 상기 사용자 운동 정보가 수신될 때마다 상기 데이터베이스에서 상기 사용자 운동 종목 및 상기 사용자 운동 정보와 매칭되는 운동량 테이블을 검색하며, 상기 검색된 운동량 테이블의 값을 개인 운동량으로 업데이트하는 것을 특징으로 하는 피트니스 서비스 플랫폼.",0,1020200122598,"인용발명 1(1020200122598)에 개시된 ‘사용자가 실시 중인 운동의 운동량을 결정할 수 있는 기초 정보를 실시간으로, 주기적으로, 또는 수시로 측정하 는 구성’(문단 [0104]-[0105] 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있습니다."
